matrix_representation	principal_component	component_number	feature_column	loading	absolute_loading	squared_loading	contribution_percent	antigen_target	assay_feature	feature_family
bpv_calibrated_log2_change	PC8	8	HPV18__IgG3	-0.22575423810290213	0.22575423810290213	0.050964976021421825	5.096497602142183	HPV18	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV18__IgG4	0.06547009609277885	0.06547009609277885	0.004286333482397696	0.4286333482397696	HPV18	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV18__IgM	0.22431708653041807	0.22431708653041807	0.050318155309495065	5.0318155309495065	HPV18	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV31__FcgR2A	-0.10384328889685197	0.10384328889685197	0.01078342864891506	1.078342864891506	HPV31	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV31__FcgR2B	-0.015479666196107227	0.015479666196107227	0.0002396200655429048	0.02396200655429048	HPV31	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV31__FcgR3A	0.1052929881023338	0.1052929881023338	0.011086613343518207	1.1086613343518208	HPV31	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV31__IgA1	-0.08254242303903751	0.08254242303903751	0.006813251601155431	0.6813251601155431	HPV31	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV31__IgA2	0.09357501384550543	0.09357501384550543	0.008756283216186532	0.8756283216186532	HPV31	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV31__IgG	0.0066847915464414995	0.0066847915464414995	4.468643801937573e-05	0.004468643801937573	HPV31	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV31__IgG1	0.08208367461550499	0.08208367461550499	0.006737729638384098	0.6737729638384098	HPV31	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV31__IgG2	-0.037413374730868844	0.037413374730868844	0.0013997606087524153	0.13997606087524153	HPV31	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV31__IgG3	-0.09615356972378787	0.09615356972378787	0.009245508970627335	0.9245508970627335	HPV31	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV31__IgG4	0.06809640851945614	0.06809640851945614	0.004637120853248659	0.4637120853248659	HPV31	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV31__IgM	0.2518971068347611	0.2518971068347611	0.06345215243172303	6.345215243172303	HPV31	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV33__FcgR2A	0.06794118853687665	0.06794118853687665	0.004616005099803419	0.4616005099803419	HPV33	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV33__FcgR2B	-0.05278243750446579	0.05278243750446579	0.002785985708912837	0.2785985708912837	HPV33	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV33__FcgR3A	0.15637585731990306	0.15637585731990306	0.024453408752534676	2.4453408752534678	HPV33	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV33__IgA1	-0.08561983150073861	0.08561983150073861	0.0073307555462148715	0.7330755546214871	HPV33	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV33__IgA2	0.27834861582858006	0.27834861582858006	0.07747795193368645	7.7477951933686455	HPV33	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV33__IgG	-0.03281922947776497	0.03281922947776497	0.0010771018235141972	0.10771018235141971	HPV33	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV33__IgG1	-0.019601757962473865	0.019601757962473865	0.0003842289152194076	0.03842289152194076	HPV33	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV33__IgG2	-0.1320940299185489	0.1320940299185489	0.017448832740122492	1.7448832740122493	HPV33	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV33__IgG3	-0.2782979664516828	0.2782979664516828	0.07744975813114197	7.744975813114197	HPV33	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV33__IgG4	0.025378253081622306	0.025378253081622306	0.000644055729474872	0.06440557294748721	HPV33	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV33__IgM	0.14931510206659881	0.14931510206659881	0.022294999705158823	2.2294999705158824	HPV33	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV45__FcgR2A	-0.08656250820524959	0.08656250820524959	0.007493067826783903	0.7493067826783902	HPV45	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV45__FcgR2B	-0.08192282491693519	0.08192282491693519	0.006711349242370816	0.6711349242370817	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV45__FcgR3A	0.08901274039634575	0.08901274039634575	0.007923267952867243	0.7923267952867243	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV45__IgA1	-0.08065653455044063	0.08065653455044063	0.006505476565686423	0.6505476565686422	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV45__IgA2	0.1976429526705521	0.1976429526705521	0.03906273674033409	3.906273674033409	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV45__IgG	-0.021370214317255436	0.021370214317255436	0.0004566860599654292	0.04566860599654292	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV45__IgG1	0.03252719248963645	0.03252719248963645	0.0010580182512578622	0.10580182512578622	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV45__IgG2	-0.03344623070122249	0.03344623070122249	0.0011186503481193978	0.11186503481193978	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV45__IgG3	-0.17703073263551217	0.17703073263551217	0.03133988029746619	3.133988029746619	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV45__IgG4	0.01784234319287127	0.01784234319287127	0.00031834921061219977	0.031834921061219976	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV45__IgM	0.177868806305759	0.177868806305759	0.03163731225663561	3.163731225663561	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV52__FcgR2A	-0.059100204017646096	0.059100204017646096	0.0034928341149273916	0.34928341149273917	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV52__FcgR2B	-0.016059236398692195	0.016059236398692195	0.00025789907370908025	0.025789907370908024	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV52__FcgR3A	0.10763233310694623	0.10763233310694623	0.011584719130044633	1.1584719130044634	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV52__IgA1	-0.11467545686804774	0.11467545686804774	0.013150460407895477	1.3150460407895477	HPV52	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV52__IgA2	0.09312360398755674	0.09312360398755674	0.008672005619631294	0.8672005619631294	HPV52	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV52__IgG	0.05172421089630709	0.05172421089630709	0.002675393992845653	0.2675393992845653	HPV52	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV52__IgG1	0.060417538335560544	0.060417538335560544	0.003650278938528928	0.3650278938528928	HPV52	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV52__IgG2	-0.06575901559996221	0.06575901559996221	0.004324248132676073	0.43242481326760734	HPV52	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV52__IgG3	-0.11956137656035674	0.11956137656035674	0.014294922765007424	1.4294922765007423	HPV52	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV52__IgG4	0.009906444424039595	0.009906444424039595	9.81376411265852e-05	0.00981376411265852	HPV52	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV52__IgM	0.1989921397455062	0.1989921397455062	0.03959787168049507	3.959787168049507	HPV52	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV58__FcgR2A	0.004010551934053893	0.004010551934053893	1.6084526815743417e-05	0.0016084526815743417	HPV58	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV58__FcgR2B	0.007797253674983131	0.007797253674983131	6.079716487203794e-05	0.006079716487203794	HPV58	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV58__FcgR3A	0.14888053020106093	0.14888053020106093	0.022165412272949016	2.2165412272949014	HPV58	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV58__IgA1	-0.0486209095492219	0.0486209095492219	0.0023639928453936176	0.23639928453936176	HPV58	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV58__IgA2	0.20032415534024056	0.20032415534024056	0.04012976721278083	4.012976721278083	HPV58	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV58__IgG	0.06579649962783848	0.06579649962783848	0.0043291793632761495	0.43291793632761494	HPV58	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV58__IgG1	0.06631418084085934	0.06631418084085934	0.004397570580594196	0.4397570580594196	HPV58	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV58__IgG2	0.005476076625789465	0.005476076625789465	2.9987415211517735e-05	0.0029987415211517733	HPV58	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV58__IgG3	-0.11639166139517633	0.11639166139517633	0.013547018842329379	1.354701884232938	HPV58	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV58__IgG4	0.0462250480845263	0.0462250480845263	0.0021367550704167685	0.21367550704167684	HPV58	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV58__IgM	0.19397928203199652	0.19397928203199652	0.03762796185764885	3.762796185764885	HPV58	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV16__FcgR2A	0.28971481373114755	0.28971481373114755	0.08393467329527352	8.393467329527352	HPV16	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV16__FcgR2B	0.015096831133127597	0.015096831133127597	0.0002279143102621707	0.02279143102621707	HPV16	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV16__FcgR3A	0.161290987318496	0.161290987318496	0.02601478259017524	2.601478259017524	HPV16	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV16__IgA1	-0.00917945179627927	0.00917945179627927	8.426233528021471e-05	0.008426233528021472	HPV16	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV16__IgA2	-0.045255775677806837	0.045255775677806837	0.0020480852321999726	0.20480852321999726	HPV16	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV16__IgG	0.012356449289208815	0.012356449289208815	0.00015268183903678905	0.015268183903678904	HPV16	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV16__IgG1	0.029318826911490375	0.029318826911490375	0.0008595936114659322	0.08595936114659322	HPV16	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV16__IgG2	0.17488573889595557	0.17488573889595557	0.030585021669184347	3.058502166918435	HPV16	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV16__IgG3	0.12133603422058695	0.12133603422058695	0.014722433200379447	1.4722433200379448	HPV16	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV16__IgG4	0.07823417153190948	0.07823417153190948	0.0061205855952842355	0.6120585595284236	HPV16	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV16__IgM	0.03431964400211118	0.03431964400211118	0.001177837964431646	0.1177837964431646	HPV16	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV18__FcgR2A	0.2820960206102648	0.2820960206102648	0.07957816484414694	7.957816484414694	HPV18	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV18__FcgR2B	-0.05344019622313784	0.05344019622313784	0.0028558545723674756	0.28558545723674755	HPV18	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV18__FcgR3A	0.1911245576633912	0.1911245576633912	0.03652859654202695	3.652859654202695	HPV18	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV18__IgA1	-0.003358008699550996	0.003358008699550996	1.1276222426260172e-05	0.0011276222426260171	HPV18	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV18__IgA2	-0.2111003620783081	0.2111003620783081	0.04456336286959278	4.456336286959278	HPV18	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV18__IgG	0.06334299716290934	0.06334299716290934	0.00401233528958034	0.40123352895803405	HPV18	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV18__IgG1	0.08982836171701256	0.08982836171701256	0.008069134568762447	0.8069134568762447	HPV18	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV18__IgG2	0.09383087564638168	0.09383087564638168	0.008804233224566742	0.8804233224566742	HPV18	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV18__IgG3	0.028736013488736306	0.028736013488736306	0.000825758471224835	0.0825758471224835	HPV18	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV18__IgG4	0.048826511656819595	0.048826511656819595	0.0023840282405735397	0.23840282405735397	HPV18	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV18__IgM	0.22403960474933113	0.22403960474933113	0.050193744496236516	5.019374449623651	HPV18	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV31__FcgR2A	0.1893196629814087	0.1893196629814087	0.03584193479139417	3.584193479139417	HPV31	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV31__FcgR2B	-0.1264771646987906	0.1264771646987906	0.015996473190245004	1.5996473190245004	HPV31	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV31__FcgR3A	0.08448087167649829	0.08448087167649829	0.00713701767922097	0.713701767922097	HPV31	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV31__IgA1	-0.02644591727004006	0.02644591727004006	0.000699386540253803	0.0699386540253803	HPV31	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV31__IgA2	-0.08904861776587851	0.08904861776587851	0.007929656326013534	0.7929656326013534	HPV31	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV31__IgG	-0.03542731640397669	0.03542731640397669	0.001255094747587476	0.1255094747587476	HPV31	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV31__IgG1	-0.03684121711046772	0.03684121711046772	0.0013572752781806196	0.13572752781806197	HPV31	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV31__IgG2	0.10923438402300609	0.10923438402300609	0.011932150652885568	1.1932150652885567	HPV31	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV31__IgG3	-0.11069966713547821	0.11069966713547821	0.012254416303905676	1.2254416303905675	HPV31	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV31__IgG4	0.007087806166122566	0.007087806166122566	5.023699624852506e-05	0.005023699624852506	HPV31	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV31__IgM	-0.016302848708785588	0.016302848708785588	0.0002657828760215519	0.02657828760215519	HPV31	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV33__FcgR2A	0.11684975118540201	0.11684975118540201	0.01365386435209036	1.3653864352090361	HPV33	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV33__FcgR2B	-0.10639423034961734	0.10639423034961734	0.011319732251687436	1.1319732251687435	HPV33	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV33__FcgR3A	0.10579078121513126	0.10579078121513126	0.011191689390107768	1.1191689390107769	HPV33	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV33__IgA1	0.006221597354618831	0.006221597354618831	3.870827364300004e-05	0.003870827364300004	HPV33	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV33__IgA2	-0.1510766459263595	0.1510766459263595	0.022824152944358595	2.2824152944358596	HPV33	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV33__IgG	-0.22045392324753896	0.22045392324753896	0.0485999322752318	4.85999322752318	HPV33	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV33__IgG1	-0.004549876731449539	0.004549876731449539	2.0701378271385946e-05	0.0020701378271385947	HPV33	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV33__IgG2	0.011735037100413733	0.011735037100413733	0.00013771109574808676	0.013771109574808676	HPV33	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV33__IgG3	0.03469859735607543	0.03469859735607543	0.0012039926584790448	0.12039926584790447	HPV33	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV33__IgG4	-0.08359276136712997	0.08359276136712997	0.006987749752981936	0.6987749752981937	HPV33	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV33__IgM	0.036464993859735374	0.036464993859735374	0.0013296957771905386	0.13296957771905385	HPV33	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV45__FcgR2A	0.139824307786459	0.139824307786459	0.019550837047962417	1.9550837047962417	HPV45	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV45__FcgR2B	-0.21389871402702476	0.21389871402702476	0.04575265986241492	4.575265986241492	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV45__FcgR3A	0.0841391781985256	0.0841391781985256	0.007079401307923245	0.7079401307923245	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV45__IgA1	-0.096124421133957	0.096124421133957	0.00923990433833832	0.923990433833832	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV45__IgA2	-0.05034085655240822	0.05034085655240822	0.0025342018384301415	0.2534201838430142	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV45__IgG	-0.13268436253614901	0.13268436253614901	0.017605140061624225	1.7605140061624225	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV45__IgG1	-0.12013909199560548	0.12013909199560548	0.014433401425528555	1.4433401425528556	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV45__IgG2	0.0003704094491240517	0.0003704094491240517	1.3720316000038343e-07	1.3720316000038342e-05	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV45__IgG3	-0.08137481005511722	0.08137481005511722	0.006621859711506407	0.6621859711506407	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV45__IgG4	5.871322266180472e-05	5.871322266180472e-05	3.44724251533466e-09	3.44724251533466e-07	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC9	9	HPV45__IgM	0.00027122128546245536	0.00027122128546245536	7.35609856879067e-08	7.356098568790669e-06	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC9	9	HPV52__FcgR2A	0.11477136924238461	0.11477136924238461	0.013172467197771789	1.3172467197771789	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV52__FcgR2B	-0.09670591498002339	0.09670591498002339	0.009352033992123511	0.9352033992123511	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV52__FcgR3A	0.09127898739754048	0.09127898739754048	0.008331853540320353	0.8331853540320353	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC9	9	HPV52__IgA1	-0.0933202197050685	0.0933202197050685	0.008708663405802255	0.8708663405802255	HPV52	IgA1	binding_antibody_abundance
